"SAPCE1 Personal consumption expenditures (PCE) by major type of product 1/"
"(millions of current dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2020"
"45000","South Carolina","16","      Health care",28435.4
"45000","South Carolina","17","      Transportation services",4226.9
"45000","South Carolina","18","      Recreation services",5937.7
"45000","South Carolina","19","      Food services and accommodations",12837.7
"45000","South Carolina","20","      Financial services and insurance",14647.8
"45000","South Carolina","21","      Other services",14523.8
"45000","South Carolina","22","    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",4710.7
"45000","South Carolina","23","      Gross output of nonprofit institutions",18154.5
"45000","South Carolina","24","      Less: Receipts from sales of goods and services by nonprofit institutions",13443.8
"46000","South Dakota","1","Personal consumption expenditures",37337.8
"46000","South Dakota","2","  Goods",11152.1
"46000","South Dakota","3","    Durable goods",3980.8
"46000","South Dakota","4","      Motor vehicles and parts",1554.1
"46000","South Dakota","5","      Furnishings and durable household equipment",1052.4
"46000","South Dakota","6","      Recreational goods and vehicles",961.6
"46000","South Dakota","7","      Other durable goods",412.7
"46000","South Dakota","8","    Nondurable goods",7171.3
"46000","South Dakota","9","      Food and beverages purchased for off-premises consumption",2801.0
"46000","South Dakota","10","      Clothing and footwear",911.0
"46000","South Dakota","11","      Gasoline and other energy goods",601.4
"46000","South Dakota","12","      Other nondurable goods",2857.9
"46000","South Dakota","13","  Services",26185.7
"46000","South Dakota","14","    Household consumption expenditures (for services)",24220.8
"46000","South Dakota","15","      Housing and utilities",5800.6
"46000","South Dakota","16","      Health care",8629.3
"46000","South Dakota","17","      Transportation services",970.0
"46000","South Dakota","18","      Recreation services",1123.6
"46000","South Dakota","19","      Food services and accommodations",2095.4
"46000","South Dakota","20","      Financial services and insurance",3025.5
"46000","South Dakota","21","      Other services",2576.5
"46000","South Dakota","22","    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",1964.8
"46000","South Dakota","23","      Gross output of nonprofit institutions",5443.4
"46000","South Dakota","24","      Less: Receipts from sales of goods and services by nonprofit institutions",3478.6
"47000","Tennessee","1","Personal consumption expenditures",258252.3
"47000","Tennessee","2","  Goods",90465.3
"47000","Tennessee","3","    Durable goods",30121.1
"47000","Tennessee","4","      Motor vehicles and parts",11761.8
"47000","Tennessee","5","      Furnishings and durable household equipment",7792.1
"47000","Tennessee","6","      Recreational goods and vehicles",7081.5
"47000","Tennessee","7","      Other durable goods",3485.7
"47000","Tennessee","8","    Nondurable goods",60344.1
"47000","Tennessee","9","      Food and beverages purchased for off-premises consumption",20013.8
"47000","Tennessee","10","      Clothing and footwear",7223.1
"47000","Tennessee","11","      Gasoline and other energy goods",5326.8
"47000","Tennessee","12","      Other nondurable goods",27780.5
"47000","Tennessee","13","  Services",167787.0
"47000","Tennessee","14","    Household consumption expenditures (for services)",162287.2
"47000","Tennessee","15","      Housing and utilities",48592.2
"47000","Tennessee","16","      Health care",43351.0
"47000","Tennessee","17","      Transportation services",6380.0
"47000","Tennessee","18","      Recreation services",6963.1
"47000","Tennessee","19","      Food services and accommodations",16604.7
"47000","Tennessee","20","      Financial services and insurance",20305.7
"47000","Tennessee","21","      Other services",20090.4
"47000","Tennessee","22","    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",5499.8
"47000","Tennessee","23","      Gross output of nonprofit institutions",24622.2
"47000","Tennessee","24","      Less: Receipts from sales of goods and services by nonprofit institutions",19122.4
"48000","Texas","1","Personal consumption expenditures",1164466.4
"48000","Texas","2","  Goods",415129.3
"48000","Texas","3","    Durable goods",150112.7
"48000","Texas","4","      Motor vehicles and parts",57737.3
"48000","Texas","5","      Furnishings and durable household equipment",34434.5
"48000","Texas","6","      Recreational goods and vehicles",39579.0
"48000","Texas","7","      Other durable goods",18361.9
"48000","Texas","8","    Nondurable goods",265016.6
"48000","Texas","9","      Food and beverages purchased for off-premises consumption",97166.4
"48000","Texas","10","      Clothing and footwear",33643.4
"48000","Texas","11","      Gasoline and other energy goods",23821.1
"48000","Texas","12","      Other nondurable goods",110385.7
"48000","Texas","13","  Services",749337.1
"48000","Texas","14","    Household consumption expenditures (for services)",719088.2
"48000","Texas","15","      Housing and utilities",213082.5
"48000","Texas","16","      Health care",170099.0
"48000","Texas","17","      Transportation services",30463.2
"48000","Texas","18","      Recreation services",40236.8
"48000","Texas","19","      Food services and accommodations",73831.0
"48000","Texas","20","      Financial services and insurance",99513.7
"48000","Texas","21","      Other services",91862.0
"48000","Texas","22","    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",30248.9
"48000","Texas","23","      Gross output of nonprofit institutions",106272.2
"48000","Texas","24","      Less: Receipts from sales of goods and services by nonprofit institutions",76023.3
"49000","Utah","1","Personal consumption expenditures",121445.4
"49000","Utah","2","  Goods",46688.9
"49000","Utah","3","    Durable goods",21416.0
"49000","Utah","4","      Motor vehicles and parts",6562.6
"49000","Utah","5","      Furnishings and durable household equipment",4304.0
"49000","Utah","6","      Recreational goods and vehicles",8498.3
"49000","Utah","7","      Other durable goods",2051.2
"49000","Utah","8","    Nondurable goods",25272.9
"49000","Utah","9","      Food and beverages purchased for off-premises consumption",9881.1
"49000","Utah","10","      Clothing and footwear",3207.7
"49000","Utah","11","      Gasoline and other energy goods",2601.6
"49000","Utah","12","      Other nondurable goods",9582.5
"49000","Utah","13","  Services",74756.5
"49000","Utah","14","    Household consumption expenditures (for services)",71806.1
"49000","Utah","15","      Housing and utilities",22707.7
"49000","Utah","16","      Health care",16426.8
"49000","Utah","17","      Transportation services",3434.1
"49000","Utah","18","      Recreation services",3797.5
"49000","Utah","19","      Food services and accommodations",7264.7
"49000","Utah","20","      Financial services and insurance",9897.5
"49000","Utah","21","      Other services",8277.9
"49000","Utah","22","    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",2950.4
"49000","Utah","23","      Gross output of nonprofit institutions",12147.2
"49000","Utah","24","      Less: Receipts from sales of goods and services by nonprofit institutions",9196.8
"50000","Vermont","1","Personal consumption expenditures",29544.8
"50000","Vermont","2","  Goods",9511.8
"50000","Vermont","3","    Durable goods",3072.3
"50000","Vermont","4","      Motor vehicles and parts",1274.4
"50000","Vermont","5","      Furnishings and durable household equipment",743.5
"50000","Vermont","6","      Recreational goods and vehicles",768.7
"50000","Vermont","7","      Other durable goods",285.8
"50000","Vermont","8","    Nondurable goods",6439.5
"50000","Vermont","9","      Food and beverages purchased for off-premises consumption",2755.2
"50000","Vermont","10","      Clothing and footwear",505.6
"50000","Vermont","11","      Gasoline and other energy goods",610.9
"50000","Vermont","12","      Other nondurable goods",2567.8
"50000","Vermont","13","  Services",20033.0
"50000","Vermont","14","    Household consumption expenditures (for services)",18012.7
"50000","Vermont","15","      Housing and utilities",5863.8
"50000","Vermont","16","      Health care",5292.2
"50000","Vermont","17","      Transportation services",676.2
"50000","Vermont","18","      Recreation services",757.0
"50000","Vermont","19","      Food services and accommodations",1461.4
"50000","Vermont","20","      Financial services and insurance",1809.8
"50000","Vermont","21","      Other services",2152.3
"50000","Vermont","22","    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",2020.3
"50000","Vermont","23","      Gross output of nonprofit institutions",4339.5
"50000","Vermont","24","      Less: Receipts from sales of goods and services by nonprofit institutions",2319.2
"51000","Virginia","1","Personal consumption expenditures",367302.7
"51000","Virginia","2","  Goods",125269.0
"51000","Virginia","3","    Durable goods",43790.2
"51000","Virginia","4","      Motor vehicles and parts",14106.7
"51000","Virginia","5","      Furnishings and durable household equipment",10771.3
"51000","Virginia","6","      Recreational goods and vehicles",12871.7
"51000","Virginia","7","      Other durable goods",6040.5
"51000","Virginia","8","    Nondurable goods",81478.8
"51000","Virginia","9","      Food and beverages purchased for off-premises consumption",30395.8
"51000","Virginia","10","      Clothing and footwear",9491.1
"51000","Virginia","11","      Gasoline and other energy goods",6751.1
"51000","Virginia","12","      Other nondurable goods",34840.7
"51000","Virginia","13","  Services",242033.7
"51000","Virginia","14","    Household consumption expenditures (for services)",231421.5
"51000","Virginia","15","      Housing and utilities",73320.1
"51000","Virginia","16","      Health care",54641.0
"51000","Virginia","17","      Transportation services",8796.1
"51000","Virginia","18","      Recreation services",14072.0
"51000","Virginia","19","      Food services and accommodations",20477.2
"51000","Virginia","20","      Financial services and insurance",27154.0
"51000","Virginia","21","      Other services",32961.2
"51000","Virginia","22","    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",10612.2
"51000","Virginia","23","      Gross output of nonprofit institutions",39860.0
"51000","Virginia","24","      Less: Receipts from sales of goods and services by nonprofit institutions",29247.8
"53000","Washington","1","Personal consumption expenditures",354219.1
"53000","Washington","2","  Goods",110880.9
"53000","Washington","3","    Durable goods",42348.9
"53000","Washington","4","      Motor vehicles and parts",11677.8
"53000","Washington","5","      Furnishings and durable household equipment",9445.0
"53000","Washington","6","      Recreational goods and vehicles",16682.5
"53000","Washington","7","      Other durable goods",4543.6
"53000","Washington","8","    Nondurable goods",68531.9
"53000","Washington","9","      Food and beverages purchased for off-premises consumption",29515.9
"53000","Washington","10","      Clothing and footwear",8217.4
"53000","Washington","11","      Gasoline and other energy goods",5096.6
"53000","Washington","12","      Other nondurable goods",25702.1
"53000","Washington","13","  Services",243338.2
"53000","Washington","14","    Household consumption expenditures (for services)",228329.3
"53000","Washington","15","      Housing and utilities",72976.3
"53000","Washington","16","      Health care",56996.0
"53000","Washington","17","      Transportation services",10805.0
"53000","Washington","18","      Recreation services",13783.2
"53000","Washington","19","      Food services and accommodations",18046.4
"53000","Washington","20","      Financial services and insurance",26071.2
"53000","Washington","21","      Other services",29651.2
"53000","Washington","22","    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",15008.9
"53000","Washington","23","      Gross output of nonprofit institutions",40890.2
"53000","Washington","24","      Less: Receipts from sales of goods and services by nonprofit institutions",25881.4
"54000","West Virginia","1","Personal consumption expenditures",66404.2
"54000","West Virginia","2","  Goods",21629.8
"54000","West Virginia","3","    Durable goods",6572.4
"54000","West Virginia","4","      Motor vehicles and parts",3055.7
"54000","West Virginia","5","      Furnishings and durable household equipment",1597.3
"54000","West Virginia","6","      Recreational goods and vehicles",1262.8
"54000","West Virginia","7","      Other durable goods",656.5
"54000","West Virginia","8","    Nondurable goods",15057.5
"54000","West Virginia","9","      Food and beverages purchased for off-premises consumption",5929.1
"54000","West Virginia","10","      Clothing and footwear",1404.5
"54000","West Virginia","11","      Gasoline and other energy goods",1423.3
"54000","West Virginia","12","      Other nondurable goods",6300.6
"54000","West Virginia","13","  Services",44774.4
"54000","West Virginia","14","    Household consumption expenditures (for services)",40990.1
"54000","West Virginia","15","      Housing and utilities",11101.8
"54000","West Virginia","16","      Health care",15436.9
"54000","West Virginia","17","      Transportation services",1011.3
"54000","West Virginia","18","      Recreation services",1239.4
"54000","West Virginia","19","      Food services and accommodations",3348.9
"54000","West Virginia","20","      Financial services and insurance",4565.0
"54000","West Virginia","21","      Other services",4286.7
"54000","West Virginia","22","    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",3784.3
"54000","West Virginia","23","      Gross output of nonprofit institutions",8405.4
"54000","West Virginia","24","      Less: Receipts from sales of goods and services by nonprofit institutions",4621.2
"55000","Wisconsin","1","Personal consumption expenditures",238923.0
"55000","Wisconsin","2","  Goods",81143.3
"55000","Wisconsin","3","    Durable goods",29872.1
"55000","Wisconsin","4","      Motor vehicles and parts",11038.7
"55000","Wisconsin","5","      Furnishings and durable household equipment",6685.0
"55000","Wisconsin","6","      Recreational goods and vehicles",9330.5
"55000","Wisconsin","7","      Other durable goods",2817.9
"55000","Wisconsin","8","    Nondurable goods",51271.2
"55000","Wisconsin","9","      Food and beverages purchased for off-premises consumption",18785.5
"55000","Wisconsin","10","      Clothing and footwear",5410.3
"55000","Wisconsin","11","      Gasoline and other energy goods",5810.7
"55000","Wisconsin","12","      Other nondurable goods",21264.7
"55000","Wisconsin","13","  Services",157779.8
"55000","Wisconsin","14","    Household consumption expenditures (for services)",145328.4
"55000","Wisconsin","15","      Housing and utilities",42324.2
"55000","Wisconsin","16","      Health care",44608.7
"55000","Wisconsin","17","      Transportation services",5157.2
"55000","Wisconsin","18","      Recreation services",5703.1
"55000","Wisconsin","19","      Food services and accommodations",12066.8
"55000","Wisconsin","20","      Financial services and insurance",19467.5
"55000","Wisconsin","21","      Other services",16000.8
"55000","Wisconsin","22","    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",12451.4
"55000","Wisconsin","23","      Gross output of nonprofit institutions",31688.9
"55000","Wisconsin","24","      Less: Receipts from sales of goods and services by nonprofit institutions",19237.5
"56000","Wyoming","1","Personal consumption expenditures",24466.9
"56000","Wyoming","2","  Goods",8134.6
"56000","Wyoming","3","    Durable goods",2785.4
"56000","Wyoming","4","      Motor vehicles and parts",1330.9
"56000","Wyoming","5","      Furnishings and durable household equipment",667.7
"56000","Wyoming","6","      Recreational goods and vehicles",507.5
"56000","Wyoming","7","      Other durable goods",279.2
"56000","Wyoming","8","    Nondurable goods",5349.2
"56000","Wyoming","9","      Food and beverages purchased for off-premises consumption",2261.3
"56000","Wyoming","10","      Clothing and footwear",776.1
"56000","Wyoming","11","      Gasoline and other energy goods",551.3
"56000","Wyoming","12","      Other nondurable goods",1760.5
"56000","Wyoming","13","  Services",16332.3
"56000","Wyoming","14","    Household consumption expenditures (for services)",15596.6
"56000","Wyoming","15","      Housing and utilities",4548.8
"56000","Wyoming","16","      Health care",4014.4
"56000","Wyoming","17","      Transportation services",701.2
"56000","Wyoming","18","      Recreation services",697.6
"56000","Wyoming","19","      Food services and accommodations",1405.8
"56000","Wyoming","20","      Financial services and insurance",2755.3
"56000","Wyoming","21","      Other services",1473.5
"56000","Wyoming","22","    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",735.7
"56000","Wyoming","23","      Gross output of nonprofit institutions",2868.9
"56000","Wyoming","24","      Less: Receipts from sales of goods and services by nonprofit institutions",2133.1
"91000","New England","1","Personal consumption expenditures",744662.9
"91000","New England","2","  Goods",229031.4
"91000","New England","3","    Durable goods",76665.2
"91000","New England","4","      Motor vehicles and parts",24174.9
"91000","New England","5","      Furnishings and durable household equipment",19296.8
"91000","New England","6","      Recreational goods and vehicles",22578.6
"91000","New England","7","      Other durable goods",10614.9
"91000","New England","8","    Nondurable goods",152366.2
"91000","New England","9","      Food and beverages purchased for off-premises consumption",60294.9
"91000","New England","10","      Clothing and footwear",16420.3
"91000","New England","11","      Gasoline and other energy goods",10390.4
"91000","New England","12","      Other nondurable goods",65260.7
"91000","New England","13","  Services",515631.5
"91000","New England","14","    Household consumption expenditures (for services)",478474.6
"91000","New England","15","      Housing and utilities",138708.9
"91000","New England","16","      Health care",123170.7
"91000","New England","17","      Transportation services",20371.6
"91000","New England","18","      Recreation services",23452.0
"91000","New England","19","      Food services and accommodations",38726.5
"91000","New England","20","      Financial services and insurance",69379.6
"91000","New England","21","      Other services",64665.4
"91000","New England","22","    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",37156.8
"91000","New England","23","      Gross output of nonprofit institutions",99709.1
"91000","New England","24","      Less: Receipts from sales of goods and services by nonprofit institutions",62552.3
"92000","Mideast","1","Personal consumption expenditures",2338302.6
"92000","Mideast","2","  Goods",724559.2
"92000","Mideast","3","    Durable goods",230871.4
"92000","Mideast","4","      Motor vehicles and parts",68347.3
"92000","Mideast","5","      Furnishings and durable household equipment",59738.2
"92000","Mideast","6","      Recreational goods and vehicles",68337.0
"92000","Mideast","7","      Other durable goods",34449.0
"92000","Mideast","8","    Nondurable goods",493687.8
"92000","Mideast","9","      Food and beverages purchased for off-premises consumption",171683.1
"92000","Mideast","10","      Clothing and footwear",59318.2
"92000","Mideast","11","      Gasoline and other energy goods",31642.7
"92000","Mideast","12","      Other nondurable goods",231043.8
"92000","Mideast","13","  Services",1613743.4
"92000","Mideast","14","    Household consumption expenditures (for services)",1492712.8
"92000","Mideast","15","      Housing and utilities",440004.0
"92000","Mideast","16","      Health care",395329.2
"92000","Mideast","17","      Transportation services",56848.4
"92000","Mideast","18","      Recreation services",63460.5
"92000","Mideast","19","      Food services and accommodations",114262.2
"92000","Mideast","20","      Financial services and insurance",211537.3
"92000","Mideast","21","      Other services",211271.1
"92000","Mideast","22","    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",121030.6
"92000","Mideast","23","      Gross output of nonprofit institutions",340136.3
"92000","Mideast","24","      Less: Receipts from sales of goods and services by nonprofit institutions",219105.7
"93000","Great Lakes","1","Personal consumption expenditures",1927401.6
"93000","Great Lakes","2","  Goods",645225.1
"93000","Great Lakes","3","    Durable goods",222945.6
"93000","Great Lakes","4","      Motor vehicles and parts",75222.5
"93000","Great Lakes","5","      Furnishings and durable household equipment",51935.3
"93000","Great Lakes","6","      Recreational goods and vehicles",67776.4
"93000","Great Lakes","7","      Other durable goods",28011.4
"93000","Great Lakes","8","    Nondurable goods",422279.5
"93000","Great Lakes","9","      Food and beverages purchased for off-premises consumption",158808.5
"93000","Great Lakes","10","      Clothing and footwear",47767.6
"93000","Great Lakes","11","      Gasoline and other energy goods",36893.0
"93000","Great Lakes","12","      Other nondurable goods",178810.3
"93000","Great Lakes","13","  Services",1282176.6
"93000","Great Lakes","14","    Household consumption expenditures (for services)",1178467.2
"93000","Great Lakes","15","      Housing and utilities",337951.8
"93000","Great Lakes","16","      Health care",335903.4
"93000","Great Lakes","17","      Transportation services",47267.4
"93000","Great Lakes","18","      Recreation services",48985.6
"93000","Great Lakes","19","      Food services and accommodations",100070.3
"93000","Great Lakes","20","      Financial services and insurance",166995.4
"93000","Great Lakes","21","      Other services",141293.3
"93000","Great Lakes","22","    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",103709.4
"93000","Great Lakes","23","      Gross output of nonprofit institutions",268736.6
"93000","Great Lakes","24","      Less: Receipts from sales of goods and services by nonprofit institutions",165027.2
"94000","Plains","1","Personal consumption expenditures",880030.6
"94000","Plains","2","  Goods",292153.7
"94000","Plains","3","    Durable goods",107255.4
"94000","Plains","4","      Motor vehicles and parts",42706.5
"94000","Plains","5","      Furnishings and durable household equipment",23032.3
"94000","Plains","6","      Recreational goods and vehicles",30022.2
"94000","Plains","7","      Other durable goods",11494.4
"94000","Plains","8","    Nondurable goods",184898.3
"94000","Plains","9","      Food and beverages purchased for off-premises consumption",69429.2
"94000","Plains","10","      Clothing and footwear",20839.0
"94000","Plains","11","      Gasoline and other energy goods",20314.9
"94000","Plains","12","      Other nondurable goods",74315.1
"94000","Plains","13","  Services",587876.9
"94000","Plains","14","    Household consumption expenditures (for services)",550511.0
"94000","Plains","15","      Housing and utilities",155531.9
"94000","Plains","16","      Health care",157628.3
"94000","Plains","17","      Transportation services",22337.2
"94000","Plains","18","      Recreation services",22820.9
"94000","Plains","19","      Food services and accommodations",44834.0
"94000","Plains","20","      Financial services and insurance",77347.4
"94000","Plains","21","      Other services",70011.2
"94000","Plains","22","    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",37366.0
"94000","Plains","23","      Gross output of nonprofit institutions",107852.4
"94000","Plains","24","      Less: Receipts from sales of goods and services by nonprofit institutions",70486.5
"95000","Southeast","1","Personal consumption expenditures",3364767.8
"95000","Southeast","2","  Goods",1184797.9
"95000","Southeast","3","    Durable goods",412701.7
"95000","Southeast","4","      Motor vehicles and parts",146537.1
"95000","Southeast","5","      Furnishings and durable household equipment",103023.0
"95000","Southeast","6","      Recreational goods and vehicles",112189.1
"95000","Southeast","7","      Other durable goods",50952.5
"95000","Southeast","8","    Nondurable goods",772096.2
"95000","Southeast","9","      Food and beverages purchased for off-premises consumption",293332.3
"95000","Southeast","10","      Clothing and footwear",85698.3
"95000","Southeast","11","      Gasoline and other energy goods",64485.4
"95000","Southeast","12","      Other nondurable goods",328580.1
"95000","Southeast","13","  Services",2179970.0
"95000","Southeast","14","    Household consumption expenditures (for services)",2118018.9
"95000","Southeast","15","      Housing and utilities",650273.4
"95000","Southeast","16","      Health care",542996.3
"95000","Southeast","17","      Transportation services",78635.5
"95000","Southeast","18","      Recreation services",99343.6
"95000","Southeast","19","      Food services and accommodations",204743.8
"95000","Southeast","20","      Financial services and insurance",286584.1
"95000","Southeast","21","      Other services",255442.2
"95000","Southeast","22","    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",61951.1
"95000","Southeast","23","      Gross output of nonprofit institutions",296257.4
"95000","Southeast","24","      Less: Receipts from sales of goods and services by nonprofit institutions",234306.3
"96000","Southwest","1","Personal consumption expenditures",1663302.0
"96000","Southwest","2","  Goods",590302.3
"96000","Southwest","3","    Durable goods",213773.6
"96000","Southwest","4","      Motor vehicles and parts",83004.4
"96000","Southwest","5","      Furnishings and durable household equipment",49481.7
"96000","Southwest","6","      Recreational goods and vehicles",54540.4
"96000","Southwest","7","      Other durable goods",26747.1
"96000","Southwest","8","    Nondurable goods",376528.7
"96000","Southwest","9","      Food and beverages purchased for off-premises consumption",138099.4
"96000","Southwest","10","      Clothing and footwear",46976.2
"96000","Southwest","11","      Gasoline and other energy goods",34506.7
"96000","Southwest","12","      Other nondurable goods",156946.4
"96000","Southwest","13","  Services",1072999.7
"96000","Southwest","14","    Household consumption expenditures (for services)",1030847.7
"96000","Southwest","15","      Housing and utilities",308392.1
"96000","Southwest","16","      Health care",252861.9
"96000","Southwest","17","      Transportation services",43856.2
"96000","Southwest","18","      Recreation services",55097.7
"96000","Southwest","19","      Food services and accommodations",107204.9
"96000","Southwest","20","      Financial services and insurance",134481.6
"96000","Southwest","21","      Other services",128953.2
"96000","Southwest","22","    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",42152.1
"96000","Southwest","23","      Gross output of nonprofit institutions",156325.3
"96000","Southwest","24","      Less: Receipts from sales of goods and services by nonprofit institutions",114173.2
"97000","Rocky Mountain","1","Personal consumption expenditures",527295.4
"97000","Rocky Mountain","2","  Goods",185230.8
"97000","Rocky Mountain","3","    Durable goods",74498.5
"97000","Rocky Mountain","4","      Motor vehicles and parts",23856.5
"97000","Rocky Mountain","5","      Furnishings and durable household equipment",16772.3
"97000","Rocky Mountain","6","      Recreational goods and vehicles",25978.1
"97000","Rocky Mountain","7","      Other durable goods",7891.7
"97000","Rocky Mountain","8","    Nondurable goods",110732.3
"97000","Rocky Mountain","9","      Food and beverages purchased for off-premises consumption",45300.0
"97000","Rocky Mountain","10","      Clothing and footwear",13244.8
"97000","Rocky Mountain","11","      Gasoline and other energy goods",10251.4
"97000","Rocky Mountain","12","      Other nondurable goods",41936.2
"97000","Rocky Mountain","13","  Services",342064.6
"97000","Rocky Mountain","14","    Household consumption expenditures (for services)",327952.5
"97000","Rocky Mountain","15","      Housing and utilities",105669.6
"97000","Rocky Mountain","16","      Health care",77882.4
"97000","Rocky Mountain","17","      Transportation services",15843.6
"97000","Rocky Mountain","18","      Recreation services",17610.1
"97000","Rocky Mountain","19","      Food services and accommodations",32937.3
"97000","Rocky Mountain","20","      Financial services and insurance",40645.4
"97000","Rocky Mountain","21","      Other services",37364.1
"97000","Rocky Mountain","22","    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",14112.1
"97000","Rocky Mountain","23","      Gross output of nonprofit institutions",53756.6
"97000","Rocky Mountain","24","      Less: Receipts from sales of goods and services by nonprofit institutions",39644.5
"98000","Far West","1","Personal consumption expenditures",2590691.9
"98000","Far West","2","  Goods",791410.9
"98000","Far West","3","    Durable goods",277697.0
"98000","Far West","4","      Motor vehicles and parts",77415.7
"98000","Far West","5","      Furnishings and durable household equipment",67102.8
"98000","Far West","6","      Recreational goods and vehicles",94794.7
"98000","Far West","7","      Other durable goods",38383.8
"98000","Far West","8","    Nondurable goods",513713.9
"98000","Far West","9","      Food and beverages purchased for off-premises consumption",209728.4
"98000","Far West","10","      Clothing and footwear",72171.1
"98000","Far West","11","      Gasoline and other energy goods",38272.5
"98000","Far West","12","      Other nondurable goods",193541.8
"98000","Far West","13","  Services",1799281.0
"98000","Far West","14","    Household consumption expenditures (for services)",1695883.3
"98000","Far West","15","      Housing and utilities",531612.1
"98000","Far West","16","      Health care",422628.5
"98000","Far West","17","      Transportation services",78281.4
"98000","Far West","18","      Recreation services",85741.2
"98000","Far West","19","      Food services and accommodations",158768.4
"98000","Far West","20","      Financial services and insurance",209311.9
"98000","Far West","21","      Other services",209539.9
"98000","Far West","22","    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",103397.7
"98000","Far West","23","      Gross output of nonprofit institutions",321992.0
"98000","Far West","24","      Less: Receipts from sales of goods and services by nonprofit institutions",218594.3
"Legend / Footnotes:"
"1/ All personal consumption expenditures (PCE) estimates are in millions of current dollars (not adjusted for inflation). Calculations are performed on unrounded data."
"Last updated: October 8, 2021-- new statistics for 2020; revised statistics for 1997-2019."
