Bedrooms,Bathrooms,Size,Type,Price,City,State,perSqFt,Region
3.0,2.0,1600.0,House,240000.0,Midland,TX,150.0,South
3.0,3.0,1907.0,House,255000.0,Edinburg,TX,133.71788148925012,South
3.0,2.0,1624.0,House,255000.0,San Antonio,TX,157.01970443349754,South
4.0,3.0,3345.0,House,309900.0,Baytown,TX,92.6457399103139,South
2.0,1.0,768.0,House,85000.0,Amarillo,TX,110.67708333333333,South
3.0,2.0,1385.0,House,239900.0,San Antonio,TX,173.21299638989169,South
3.0,3.0,1848.0,House,240000.0,Midland,TX,129.87012987012986,South
3.0,3.0,2141.0,Townhouse,310000.0,Midland,TX,144.79215319943953,South
3.0,2.0,1939.0,House,310000.0,Odessa,TX,159.8762248581743,South
3.0,2.0,1600.0,House,239999.0,Odessa,TX,149.999375,South
4.0,4.0,2906.0,House,310000.0,San Antonio,TX,106.67584308327598,South
4.0,3.0,2378.0,House,310000.0,Odessa,TX,130.36164844407065,South
3.0,4.0,2895.0,House,310000.0,Mcallen,TX,107.0811744386874,South
3.0,2.0,1880.0,House,310000.0,Allen,TX,164.89361702127658,South
3.0,2.0,1940.0,House,310000.0,Odessa,TX,159.79381443298968,South
3.0,2.0,2085.0,Townhouse,260000.0,San Antonio,TX,124.70023980815348,South
4.0,3.0,2328.0,House,239990.0,El Paso,TX,103.08848797250859,South
4.0,2.0,1638.0,House,310000.0,Stanton,TX,189.25518925518926,South
2.0,3.0,1979.0,Condo,310000.0,Irving,TX,156.64477008590197,South
4.0,3.0,2352.0,House,310000.0,Mcallen,TX,131.80272108843536,South
4.0,2.0,2160.0,House,310000.0,Longview,TX,143.5185185185185,South
3.0,3.0,2156.0,House,260000.0,Brownsville,TX,120.59369202226345,South
5.0,3.0,2634.0,House,310000.0,San Antonio,TX,117.69172361427486,South
3.0,3.0,2258.0,House,240000.0,Baytown,TX,106.28875110717449,South
3.0,2.0,1612.0,House,239999.0,Houston,TX,148.88275434243175,South
4.0,3.0,2456.0,House,260000.0,Mcallen,TX,105.86319218241043,South
4.0,3.0,1872.0,House,240000.0,Houston,TX,128.2051282051282,South
4.0,3.0,2753.0,House,310000.0,Midland,TX,112.60443152924083,South
3.0,1.0,1072.0,House,85000.0,San Angelo,TX,79.2910447761194,South
2.0,1.0,984.0,House,85000.0,Baytown,TX,86.3821138211382,South
4.0,3.0,2483.0,House,310000.0,El Paso,TX,124.84897301651229,South
3.0,3.0,2198.0,House,310000.0,Laredo,TX,141.03730664240217,South
2.0,2.0,1962.0,Condo,310000.0,Tyler,TX,158.0020387359837,South
3.0,3.0,2184.0,House,310000.0,Edinburg,TX,141.94139194139194,South
3.0,2.0,1950.0,House,85000.0,Lubbock,TX,43.58974358974359,South
3.0,2.0,1212.0,House,260000.0,Garland,TX,214.5214521452145,South
3.0,2.0,2672.0,House,255000.0,Baytown,TX,95.43413173652695,South
3.0,2.0,2038.0,House,310000.0,Midland,TX,152.1099116781158,South
2.0,3.0,1440.0,Townhouse,310000.0,Houston,TX,215.27777777777777,South
2.0,2.0,1129.0,Condo,85000.0,Houston,TX,75.28786536758193,South
4.0,2.0,1828.0,House,296500.0,Odessa,TX,162.19912472647704,South
3.0,2.0,2112.0,House,300000.0,Waco,TX,142.04545454545453,South
3.0,1.0,1070.0,House,79900.0,Odessa,TX,74.67289719626169,South
5.0,2.0,2776.0,House,245000.0,San Antonio,TX,88.25648414985591,South
3.0,2.0,1646.0,House,254000.0,Midland,TX,154.3134872417983,South
3.0,3.0,2364.0,House,299000.0,Midland,TX,126.48054145516075,South
3.0,3.0,1817.0,House,245000.0,Brownsville,TX,134.83764446890478,South
3.0,3.0,2700.0,House,299000.0,Beaumont,TX,110.74074074074075,South
4.0,3.0,3025.0,House,267000.0,Houston,TX,88.26446280991736,South
5.0,3.0,2624.0,House,267000.0,Mcallen,TX,101.7530487804878,South
3.0,3.0,2419.0,House,266000.0,Mcallen,TX,109.96279454319966,South
5.0,3.0,2508.0,House,299000.0,El Paso,TX,119.21850079744817,South
3.0,2.0,1788.0,House,299000.0,San Antonio,TX,167.22595078299776,South
4.0,2.0,1770.0,House,299000.0,Midland,TX,168.92655367231637,South
3.0,2.0,1793.0,House,265900.0,Midland,TX,148.2989403234802,South
3.0,2.0,2189.0,House,299000.0,League City,TX,136.5920511649155,South
4.0,2.0,2661.0,House,265320.0,Mcallen,TX,99.70687711386697,South
4.0,2.0,1800.0,House,254000.0,Mcallen,TX,141.11111111111111,South
4.0,3.0,2274.0,Townhouse,267500.0,Houston,TX,117.63412489006157,South
4.0,4.0,2609.0,House,299000.0,Bryan,TX,114.60329628210042,South
4.0,3.0,2663.0,House,299000.0,Houston,TX,112.27938415321067,South
3.0,2.0,1458.0,House,268000.0,Mesquite,TX,183.81344307270234,South
3.0,1.0,1000.0,House,74000.0,Odessa,TX,74.0,South
4.0,4.0,2374.0,House,245000.0,Mission,TX,103.20134793597305,South
4.0,3.0,2307.0,House,299000.0,San Antonio,TX,129.605548331166,South
3.0,3.0,1320.0,Townhouse,74500.0,Houston,TX,56.43939393939394,South
2.0,1.0,1816.0,Multifamily,253700.0,Corpus Christi,TX,139.70264317180616,South
4.0,5.0,1934.0,House,245000.0,Mission,TX,126.6804550155119,South
2.0,2.0,720.0,Condo,74500.0,Mission,TX,103.47222222222223,South
3.0,3.0,1837.0,House,253900.0,Mcallen,TX,138.2144801306478,South
4.0,3.0,2266.0,House,299000.0,Waco,TX,131.9505736981465,South
3.0,3.0,2530.0,House,245000.0,San Antonio,TX,96.83794466403162,South
3.0,2.0,2204.0,House,299000.0,Sugar Land,TX,135.66243194192378,South
4.0,3.0,1889.0,House,253900.0,San Antonio,TX,134.4097406034939,South
4.0,4.0,2318.0,House,254000.0,Laredo,TX,109.57722174288179,South
3.0,3.0,1290.0,House,265000.0,Houston,TX,205.42635658914728,South
3.0,2.0,1647.0,House,265000.0,Midland,TX,160.89860352155435,South
3.0,2.0,1764.0,House,245000.0,Houston,TX,138.88888888888889,South
5.0,3.0,3052.0,House,245000.0,San Antonio,TX,80.27522935779817,South
2.0,1.0,725.0,House,75000.0,Odessa,TX,103.44827586206897,South
3.0,2.0,1930.0,House,299900.0,Tyler,TX,155.38860103626942,South
3.0,3.0,2398.0,House,299900.0,Odessa,TX,125.06255212677232,South
2.0,1.0,1512.0,House,75000.0,Lubbock,TX,49.6031746031746,South
5.0,3.0,2794.0,House,245000.0,Missouri City,TX,87.68790264853257,South
4.0,3.0,2784.0,House,299900.0,Sugar Land,TX,107.72270114942529,South
3.0,2.0,3090.0,House,299900.0,Wichita Falls,TX,97.05501618122977,South
4.0,2.0,2070.0,House,299900.0,Wichita Falls,TX,144.87922705314008,South
3.0,5.0,3233.0,Townhouse,299900.0,Laredo,TX,92.76214042684813,South
4.0,2.0,1917.0,House,245000.0,Midland,TX,127.80386019822639,South
3.0,2.0,2085.0,House,265000.0,Lubbock,TX,127.09832134292566,South
4.0,3.0,2466.0,House,299900.0,Houston,TX,121.6139497161395,South
3.0,1.0,1199.0,House,75000.0,Houston,TX,62.55212677231026,South
3.0,2.0,1983.0,House,265000.0,Odessa,TX,133.63590519415027,South
3.0,2.0,1834.0,House,265000.0,Lewisville,TX,144.4929116684842,South
4.0,3.0,2716.0,House,299500.0,Mcallen,TX,110.27245949926362,South
4.0,3.0,1978.0,House,299500.0,San Antonio,TX,151.41557128412538,South
4.0,3.0,2434.0,House,299500.0,Missouri City,TX,123.04847986852917,South
4.0,3.0,2670.0,House,299500.0,Mission,TX,112.17228464419476,South
4.0,3.0,2281.0,House,299500.0,El Paso,TX,131.3020604997808,South
2.0,1.0,974.0,House,74999.0,Bryan,TX,77.00102669404518,South
3.0,3.0,2032.0,House,254900.0,Houston,TX,125.44291338582677,South
3.0,2.0,1866.0,House,265000.0,San Antonio,TX,142.0150053590568,South
3.0,2.0,1939.0,House,265000.0,Odessa,TX,136.6683857658587,South
4.0,3.0,2726.0,House,299550.0,Mission,TX,109.88628026412326,South
4.0,3.0,2398.0,Multifamily,245000.0,Lubbock,TX,102.16847372810676,South
5.0,3.0,2430.0,House,268000.0,El Paso,TX,110.2880658436214,South
3.0,2.0,1472.0,House,268000.0,Garland,TX,182.06521739130434,South
4.0,4.0,3424.0,House,299000.0,Brownsville,TX,87.32476635514018,South
3.0,2.0,1628.0,House,246999.0,San Antonio,TX,151.71928746928748,South
5.0,3.0,3504.0,House,246900.0,Houston,TX,70.46232876712328,South
3.0,2.0,1625.0,House,298000.0,Lewisville,TX,183.3846153846154,South
3.0,2.0,1152.0,House,70000.0,Baytown,TX,60.763888888888886,South
4.0,2.0,2158.0,House,298000.0,League City,TX,138.0908248378128,South
3.0,3.0,1888.0,Townhouse,269000.0,Laredo,TX,142.47881355932202,South
2.0,3.0,1747.0,Condo,298000.0,Bryan,TX,170.57813394390382,South
4.0,3.0,2361.0,House,298000.0,Bryan,TX,126.21770436255824,South
3.0,4.0,3183.0,House,269000.0,Mission,TX,84.51146716933711,South
3.0,3.0,2586.0,House,298000.0,San Antonio,TX,115.23588553750967,South
4.0,3.0,3143.0,House,298000.0,San Antonio,TX,94.81387209672287,South
4.0,2.0,2283.0,House,298000.0,Mcallen,TX,130.5300043802015,South
3.0,3.0,1952.0,House,298000.0,Longview,TX,152.6639344262295,South
4.0,2.0,1812.0,House,247000.0,Odessa,TX,136.31346578366447,South
2.0,2.0,944.0,House,70000.0,Amarillo,TX,74.15254237288136,South
2.0,3.0,1331.0,Condo,297500.0,Corpus Christi,TX,223.5161532682194,South
4.0,4.0,3334.0,House,297500.0,Houston,TX,89.23215356928614,South
3.0,4.0,2200.0,House,297000.0,Mcallen,TX,135.0,South
2.0,1.0,904.0,House,69999.0,Wichita Falls,TX,77.4325221238938,South
3.0,4.0,2901.0,House,252000.0,Houston,TX,86.86659772492244,South
4.0,3.0,2365.0,House,297250.0,El Paso,TX,125.68710359408034,South
4.0,2.0,1830.0,House,252000.0,Odessa,TX,137.70491803278688,South
4.0,2.0,1794.0,House,297499.0,San Antonio,TX,165.829988851728,South
3.0,2.0,1980.0,House,297500.0,Odessa,TX,150.25252525252526,South
5.0,4.0,2931.0,House,297500.0,Kingwood,TX,101.50119413169567,South
3.0,2.0,1650.0,House,269000.0,Houston,TX,163.03030303030303,South
3.0,3.0,2282.0,House,269000.0,Edinburg,TX,117.87905346187554,South
3.0,2.0,1782.0,House,247000.0,Odessa,TX,138.60830527497194,South
3.0,2.0,1998.0,House,298600.0,Midland,TX,149.44944944944945,South
4.0,2.0,1753.0,House,245000.0,League City,TX,139.76041072447234,South
3.0,2.0,1469.0,House,245000.0,Garland,TX,166.78012253233493,South
3.0,2.0,1680.0,House,299000.0,Brownsville,TX,177.97619047619048,South
2.0,2.0,940.0,Townhouse,72500.0,Laredo,TX,77.12765957446808,South
2.0,1.0,960.0,House,72900.0,Edinburg,TX,75.9375,South
3.0,3.0,1606.0,House,268500.0,Midland,TX,167.18555417185553,South
4.0,3.0,3378.0,House,299000.0,Houston,TX,88.51391355831854,South
3.0,4.0,2210.0,House,268000.0,Midland,TX,121.26696832579185,South
3.0,2.0,1499.0,House,245000.0,San Antonio,TX,163.44229486324215,South
3.0,2.0,1679.0,House,268000.0,Midland,TX,159.618820726623,South
4.0,3.0,2928.0,House,299000.0,San Antonio,TX,102.11748633879782,South
3.0,1.0,1328.0,House,245000.0,Waco,TX,184.4879518072289,South
3.0,2.0,1865.0,House,245000.0,Odessa,TX,131.36729222520108,South
4.0,3.0,2314.0,House,299000.0,Kingwood,TX,129.2134831460674,South
3.0,2.0,2111.0,House,245000.0,Houston,TX,116.05873993368073,South
4.0,3.0,2428.0,House,245000.0,Pharr,TX,100.90609555189457,South
2.0,2.0,1016.0,Condo,72000.0,Mcallen,TX,70.86614173228347,South
4.0,3.0,3340.0,House,299000.0,Lubbock,TX,89.52095808383234,South
3.0,2.0,2016.0,House,299000.0,Midland,TX,148.31349206349208,South
5.0,3.0,2539.0,House,298800.0,San Antonio,TX,117.684127609295,South
4.0,2.0,2121.0,House,269000.0,Longview,TX,126.82696841112683,South
3.0,3.0,1779.0,Townhouse,269000.0,Houston,TX,151.20854412591345,South
4.0,2.0,1913.0,House,245900.0,Houston,TX,128.54155776267643,South
3.0,3.0,2072.0,House,269000.0,Pharr,TX,129.82625482625483,South
2.0,2.0,976.0,Condo,71000.0,Houston,TX,72.74590163934427,South
5.0,3.0,3290.0,House,245550.0,Houston,TX,74.63525835866261,South
4.0,4.0,3069.0,House,299000.0,Baytown,TX,97.42587161942001,South
3.0,2.0,1714.0,House,253000.0,San Antonio,TX,147.60793465577595,South
4.0,3.0,1954.0,House,245500.0,Edinburg,TX,125.63971340839304,South
3.0,2.0,1558.0,House,253000.0,Midland,TX,162.38767650834404,South
3.0,3.0,2436.0,House,299000.0,Odessa,TX,122.74220032840722,South
3.0,3.0,2578.0,House,253000.0,Lubbock,TX,98.13809154383243,South
4.0,3.0,1619.0,House,268500.0,San Antonio,TX,165.84311303273626,South
5.0,3.0,2540.0,House,299900.0,San Antonio,TX,118.07086614173228,South
3.0,2.0,2507.0,House,265000.0,Odessa,TX,105.70402871958517,South
2.0,1.0,1116.0,Townhouse,79900.0,Bryan,TX,71.59498207885305,South
3.0,2.0,1992.0,House,265000.0,Sugar Land,TX,133.0321285140562,South
4.0,3.0,2516.0,House,255000.0,Baytown,TX,101.35135135135135,South
4.0,3.0,2312.0,House,255000.0,El Paso,TX,110.29411764705883,South
2.0,1.0,884.0,Condo,79900.0,Houston,TX,90.38461538461539,South
3.0,2.0,1816.0,House,300000.0,Midland,TX,165.19823788546256,South
4.0,2.0,1999.0,House,265000.0,San Antonio,TX,132.56628314157078,South
4.0,3.0,2383.0,House,265000.0,Houston,TX,111.2043642467478,South
3.0,2.0,1850.0,House,300000.0,San Antonio,TX,162.16216216216216,South
4.0,3.0,2486.0,House,244900.0,Baytown,TX,98.51166532582462,South
4.0,2.0,2432.0,House,244500.0,Midland,TX,100.5345394736842,South
4.0,3.0,2007.0,House,265000.0,Laredo,TX,132.03786746387644,South
2.0,1.0,992.0,House,79896.0,Waco,TX,80.54032258064517,South
3.0,2.0,1745.0,House,300000.0,Midland,TX,171.91977077363896,South
3.0,3.0,1694.0,Townhouse,244900.0,Corpus Christi,TX,144.56906729634002,South
4.0,2.0,1862.0,House,299999.0,San Antonio,TX,161.11654135338347,South
4.0,3.0,2531.0,House,244900.0,Houston,TX,96.76017384433031,South
4.0,3.0,2400.0,House,254998.0,El Paso,TX,106.24916666666667,South
2.0,1.0,1116.0,Townhouse,79000.0,Bryan,TX,70.78853046594982,South
3.0,2.0,2165.0,House,299999.0,Houston,TX,138.56766743648961,South
5.0,3.0,3213.0,House,244900.0,Houston,TX,76.22159975101151,South
4.0,3.0,2537.0,House,265000.0,Corpus Christi,TX,104.45407962160031,South
3.0,2.0,1372.0,House,255000.0,Lewisville,TX,185.8600583090379,South
3.0,2.0,1430.0,House,299999.0,San Antonio,TX,209.7895104895105,South
4.0,4.0,2555.0,House,265000.0,Laredo,TX,103.71819960861056,South
4.0,2.0,2335.0,House,265000.0,Odessa,TX,113.49036402569592,South
3.0,3.0,1694.0,Townhouse,244900.0,Corpus Christi,TX,144.56906729634002,South
3.0,1.0,948.0,House,79777.0,Waco,TX,84.15295358649789,South
3.0,1.0,982.0,House,79777.0,Waco,TX,81.23930753564154,South
4.0,3.0,2215.0,House,300000.0,Lubbock,TX,135.44018058690745,South
4.0,2.0,2193.0,House,299999.0,San Antonio,TX,136.7984496124031,South
3.0,2.0,1613.0,House,255000.0,Midland,TX,158.09051456912584,South
3.0,2.0,1908.0,House,243000.0,Odessa,TX,127.35849056603773,South
3.0,3.0,1812.0,House,242900.0,San Antonio,TX,134.05077262693158,South
3.0,3.0,2035.0,House,264999.0,Mission,TX,130.2206388206388,South
4.0,3.0,1496.0,House,300000.0,Dallas,TX,200.53475935828877,South
4.0,3.0,2551.0,House,300000.0,Dallas,TX,117.60094080752646,South
4.0,3.0,2005.0,House,300000.0,Lubbock,TX,149.62593516209478,South
4.0,2.0,1937.0,House,300000.0,Midland,TX,154.87867836861125,South
3.0,2.0,1695.0,House,242000.0,Baytown,TX,142.77286135693214,South
4.0,2.0,1570.0,Multifamily,79900.0,Longview,TX,50.89171974522293,South
4.0,2.0,1968.0,House,79900.0,Odessa,TX,40.59959349593496,South
3.0,2.0,2022.0,House,264900.0,Corpus Christi,TX,131.00890207715133,South
3.0,3.0,2794.0,House,242000.0,Mcallen,TX,86.61417322834646,South
3.0,2.0,1841.0,House,255000.0,Midland,TX,138.5116784356328,South
4.0,3.0,2344.0,House,264900.0,Corpus Christi,TX,113.01194539249147,South
3.0,2.0,2600.0,House,255000.0,El Paso,TX,98.07692307692308,South
4.0,3.0,2570.0,House,243000.0,Houston,TX,94.55252918287938,South
4.0,3.0,2533.0,House,243000.0,Brownsville,TX,95.93367548361627,South
4.0,3.0,2356.0,House,300000.0,Missouri City,TX,127.33446519524618,South
6.0,3.0,3686.0,House,300000.0,Midland,TX,81.38903960933261,South
3.0,2.0,1769.0,House,300000.0,Mckinney,TX,169.58733747880157,South
4.0,3.0,2754.0,House,265000.0,San Antonio,TX,96.2236746550472,South
5.0,4.0,3117.0,House,300000.0,Houston,TX,96.24639076034649,South
4.0,3.0,2313.0,House,300000.0,El Paso,TX,129.70168612191958,South
4.0,3.0,2037.0,House,255000.0,El Paso,TX,125.1840942562592,South
2.0,2.0,987.0,Townhouse,79900.0,Houston,TX,80.95238095238095,South
4.0,2.0,1516.0,House,244000.0,Sugar Land,TX,160.94986807387863,South
4.0,2.0,1765.0,House,300000.0,Midland,TX,169.97167138810198,South
4.0,2.0,2237.0,House,255000.0,Kingwood,TX,113.99195350916406,South
3.0,2.0,1284.0,House,255000.0,San Antonio,TX,198.5981308411215,South
2.0,2.0,960.0,Townhouse,79900.0,Midland,TX,83.22916666666667,South
3.0,3.0,2682.0,House,300000.0,Midland,TX,111.85682326621924,South
3.0,3.0,1987.0,House,243350.0,El Paso,TX,122.47106190236538,South
4.0,3.0,2998.0,House,265000.0,Houston,TX,88.39226150767178,South
3.0,2.0,1230.0,House,79940.0,Wichita Falls,TX,64.99186991869918,South
3.0,2.0,1553.0,House,79000.0,Laredo,TX,50.86928525434643,South
3.0,1.0,1140.0,House,79000.0,Lubbock,TX,69.29824561403508,South
2.0,2.0,1016.0,Condo,75000.0,Mcallen,TX,73.81889763779527,South
3.0,2.0,1761.0,House,265000.0,Midland,TX,150.48268029528677,South
4.0,2.0,1962.0,House,254900.0,Killeen,TX,129.9184505606524,South
3.0,2.0,1674.0,House,299900.0,Houston,TX,179.15173237753882,South
3.0,2.0,1902.0,House,265000.0,Amarillo,TX,139.32702418506835,South
3.0,2.0,1770.0,House,245000.0,San Antonio,TX,138.4180790960452,South
3.0,2.0,1922.0,House,299900.0,Corpus Christi,TX,156.0353798126951,South
2.0,2.0,1340.0,Condo,75000.0,Bryan,TX,55.97014925373134,South
4.0,3.0,2337.0,House,265000.0,Mission,TX,113.39323919554985,South
3.0,2.0,1403.0,Condo,299900.0,Corpus Christi,TX,213.75623663578048,South
2.0,2.0,1194.0,Townhouse,75600.0,Houston,TX,63.31658291457286,South
3.0,2.0,2002.0,House,265000.0,Midland,TX,132.36763236763238,South
3.0,2.0,1853.0,House,245000.0,Odessa,TX,132.21802482460873,South
3.0,3.0,1765.0,House,245000.0,Edinburg,TX,138.81019830028328,South
3.0,3.0,2628.0,House,299900.0,Midland,TX,114.117199391172,South
3.0,2.0,1501.0,House,245000.0,Midland,TX,163.22451698867422,South
4.0,2.0,2074.0,House,265000.0,Midland,TX,127.77242044358727,South
3.0,2.0,1770.0,House,299900.0,Bryan,TX,169.43502824858757,South
3.0,2.0,1854.0,House,254900.0,Wichita Falls,TX,137.48651564185545,South
5.0,2.0,2149.0,House,245000.0,Midland,TX,114.00651465798046,South
3.0,2.0,2629.0,House,245000.0,Odessa,TX,93.19132750095093,South
3.0,3.0,1369.0,House,265000.0,Lewisville,TX,193.5719503287071,South
3.0,3.0,2173.0,House,245000.0,Houston,TX,112.74735388863323,South
3.0,3.0,1753.0,House,245000.0,Edinburg,TX,139.76041072447234,South
3.0,2.0,1512.0,House,245000.0,Mesquite,TX,162.03703703703704,South
3.0,2.0,1999.0,House,265000.0,Pearland,TX,132.56628314157078,South
4.0,3.0,2484.0,House,299900.0,Brownsville,TX,120.73268921095008,South
3.0,2.0,1711.0,House,265000.0,Midland,TX,154.8801870251315,South
3.0,2.0,1576.0,House,245000.0,San Antonio,TX,155.45685279187816,South
5.0,3.0,3024.0,House,299900.0,San Antonio,TX,99.17328042328042,South
2.0,2.0,1358.0,House,75000.0,Brownsville,TX,55.22827687776142,South
2.0,2.0,1064.0,Condo,75000.0,San Antonio,TX,70.48872180451127,South
3.0,2.0,1787.0,House,299999.0,Mckinney,TX,167.87856743144937,South
2.0,2.0,1490.0,House,299900.0,Edinburg,TX,201.2751677852349,South
3.0,2.0,1784.0,House,265000.0,Houston,TX,148.542600896861,South
3.0,3.0,2806.0,House,265000.0,San Antonio,TX,94.44048467569493,South
4.0,4.0,2515.0,House,299900.0,Missouri City,TX,119.24453280318092,South
5.0,4.0,2460.0,House,299900.0,Houston,TX,121.91056910569105,South
3.0,2.0,1902.0,House,245000.0,San Antonio,TX,128.8117770767613,South
3.0,3.0,1836.0,House,244995.0,Corpus Christi,TX,133.43954248366012,South
6.0,2.0,1672.0,Condo,244990.0,Waco,TX,146.52511961722487,South
5.0,3.0,1881.0,House,299990.0,San Antonio,TX,159.48431685273792,South
3.0,2.0,1670.0,House,265000.0,Midland,TX,158.68263473053892,South
3.0,3.0,2444.0,House,299995.0,Tyler,TX,122.74754500818331,South
4.0,3.0,2330.0,House,299999.0,Odessa,TX,128.7549356223176,South
4.0,3.0,3036.0,House,265000.0,Houston,TX,87.28590250329381,South
4.0,3.0,3215.0,House,265000.0,Houston,TX,82.42612752721618,South
3.0,2.0,1464.0,House,79000.0,Laredo,TX,53.96174863387978,South
5.0,4.0,4300.0,House,299999.0,Brownsville,TX,69.76720930232558,South
4.0,3.0,2478.0,House,299999.0,Pearland,TX,121.06497175141243,South
3.0,2.0,1819.0,House,265000.0,Garland,TX,145.6844420010995,South
4.0,3.0,2424.0,House,265000.0,San Antonio,TX,109.32343234323433,South
3.0,2.0,1702.0,House,299900.0,Houston,TX,176.2044653349001,South
5.0,4.0,3592.0,House,299900.0,Houston,TX,83.49109131403118,South
2.0,1.0,1116.0,Townhouse,76900.0,Bryan,TX,68.9068100358423,South
4.0,3.0,2555.0,House,299900.0,Mission,TX,117.37769080234834,South
3.0,2.0,1646.0,House,254900.0,Midland,TX,154.8602673147023,South
2.0,1.0,768.0,House,77000.0,Waco,TX,100.26041666666667,South
3.0,1.0,1181.0,House,77000.0,Lubbock,TX,65.19898391193904,South
4.0,2.0,1730.0,House,265000.0,Midland,TX,153.17919075144508,South
4.0,2.0,1953.0,House,299900.0,Longview,TX,153.55862775217614,South
4.0,3.0,2667.0,House,265000.0,San Antonio,TX,99.36257967754031,South
3.0,2.0,4342.0,House,299900.0,Beaumont,TX,69.06955320128972,South
4.0,3.0,2651.0,House,245000.0,San Antonio,TX,92.41795548849491,South
7.0,3.0,1629.0,House,265000.0,Abilene,TX,162.67648864333947,South
3.0,2.0,1409.0,House,245000.0,Garland,TX,173.88218594748048,South
3.0,2.0,2398.0,House,265000.0,Wichita Falls,TX,110.50875729774812,South
3.0,2.0,1692.0,House,299900.0,Houston,TX,177.24586288416074,South
4.0,4.0,3592.0,House,299900.0,Mission,TX,83.49109131403118,South
4.0,5.0,3107.0,House,299000.0,Edinburg,TX,96.23430962343096,South
4.0,3.0,2797.0,House,359000.0,El Paso,TX,128.35180550589916,South
3.0,3.0,2053.0,House,325000.0,Mesquite,TX,158.30491962981003,South
3.0,2.0,1608.0,House,159000.0,Baytown,TX,98.88059701492537,South
4.0,3.0,2578.0,House,409000.0,Edinburg,TX,158.65011636927852,South
4.0,3.0,3619.0,House,409000.0,El Paso,TX,113.01464492953855,South
3.0,2.0,1428.0,House,159000.0,San Antonio,TX,111.34453781512605,South
3.0,2.0,1133.0,House,159000.0,Amarillo,TX,140.33539276257721,South
5.0,5.0,4263.0,House,625000.0,The Colony,TX,146.61036828524513,South
4.0,2.0,1543.0,House,159000.0,San Juan,TX,103.04601425793908,South
5.0,5.0,4177.0,House,625000.0,San Antonio,TX,149.62892027771127,South
2.0,1.0,1042.0,House,159000.0,Tyler,TX,152.5911708253359,South
3.0,2.0,1123.0,Townhouse,159000.0,Edinburg,TX,141.58504007123776,South
3.0,2.0,1242.0,Townhouse,159000.0,Edinburg,TX,128.01932367149757,South
4.0,2.0,2045.0,House,409900.0,Mckinney,TX,200.440097799511,South
4.0,3.0,2362.0,House,409900.0,Allen,TX,173.5393734123624,South
3.0,2.0,1166.0,House,159000.0,San Antonio,TX,136.36363636363637,South
3.0,2.0,1504.0,House,209900.0,San Antonio,TX,139.56117021276594,South
3.0,2.0,1356.0,House,159000.0,Odessa,TX,117.2566371681416,South
3.0,2.0,1269.0,House,159000.0,Laredo,TX,125.29550827423168,South
4.0,3.0,2265.0,House,409900.0,Midland,TX,180.97130242825608,South
5.0,4.0,3363.0,House,409900.0,Houston,TX,121.88522152839727,South
3.0,3.0,1701.0,House,159000.0,Mcallen,TX,93.47442680776014,South
3.0,2.0,1233.0,House,159500.0,Laredo,TX,129.35928629359287,South
4.0,3.0,2798.0,House,409999.0,Argyle,TX,146.53288062902072,South
4.0,3.0,2381.0,House,209900.0,Houston,TX,88.1562368752625,South
5.0,6.0,6645.0,House,623900.0,Midland,TX,93.89014296463506,South
4.0,5.0,3479.0,House,622400.0,Mckinney,TX,178.90198332854268,South
3.0,2.0,1400.0,House,159500.0,Wichita Falls,TX,113.92857142857143,South
2.0,1.0,1000.0,House,159000.0,Grand Prairie,TX,159.0,South
3.0,3.0,1248.0,House,209900.0,Corpus Christi,TX,168.18910256410257,South
3.0,1.0,1206.0,House,159000.0,Houston,TX,131.8407960199005,South
2.0,2.0,1360.0,Condo,159000.0,Pt Aransas,TX,116.91176470588235,South
2.0,2.0,855.0,Condo,157000.0,San Antonio,TX,183.62573099415204,South
4.0,3.0,4979.0,House,628000.0,Longview,TX,126.12974492870055,South
4.0,3.0,1832.0,House,210000.0,El Paso,TX,114.62882096069869,South
4.0,3.0,3108.0,House,405000.0,Mckinney,TX,130.3088803088803,South
5.0,5.0,4199.0,House,625651.0,San Antonio,TX,149.0,South
3.0,2.0,1700.0,House,210000.0,Houston,TX,123.52941176470588,South
2.0,2.0,2222.0,House,210000.0,Odessa,TX,94.50945094509451,South
4.0,3.0,2245.0,House,210000.0,Odessa,TX,93.54120267260579,South
4.0,5.0,3763.0,House,405000.0,Mcallen,TX,107.62689343608822,South
3.0,5.0,3321.0,House,625000.0,Houston,TX,188.1963264077085,South
3.0,2.0,1540.0,House,157500.0,Bryan,TX,102.27272727272727,South
4.0,4.0,2996.0,House,625000.0,Irving,TX,208.61148197596796,South
4.0,3.0,2663.0,House,405000.0,Midland,TX,152.08411565903117,South
4.0,4.0,3071.0,House,621000.0,Mckinney,TX,202.2142624552263,South
4.0,3.0,2892.0,House,405000.0,Frisco,TX,140.04149377593362,South
3.0,3.0,1725.0,House,210000.0,Houston,TX,121.73913043478261,South
3.0,3.0,1526.0,House,158500.0,El Paso,TX,103.86631716906946,South
3.0,2.0,1760.0,House,210000.0,Lubbock,TX,119.31818181818181,South
5.0,5.0,3887.0,House,625000.0,Mckinney,TX,160.79238487265243,South
3.0,3.0,1781.0,House,210000.0,Edinburg,TX,117.91128579449747,South
4.0,3.0,2703.0,House,408000.0,Midland,TX,150.9433962264151,South
3.0,2.0,1399.0,House,209999.0,Midland,TX,150.10650464617584,South
